"root","link","channel","lastChecked","liveliness","id","country","mbps","format","status","URI","URI_1"
1484,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67061?checkedby:iptvcat.com","SKY SPORTS MIX","2020-11-10T00:00:00Z","74","612939","united kingdom","7004","fhd 2k","offline",4,"sport"
1485,"http://tv2iptv.com:8080/ammar/ammar/106918?checkedby:iptvcat.com","SKY SPORTS MIX","2020-11-10T00:00:00Z","13","635433","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
1485,"http://tv2iptv.com:8080/ammar/ammar/106918?checkedby:iptvcat.com","SKY SPORTS MIX","2020-11-10T00:00:00Z","13","635433","united kingdom","7004","fhd 2k","offline",2,"europe"
1485,"http://tv2iptv.com:8080/ammar/ammar/106918?checkedby:iptvcat.com","SKY SPORTS MIX","2020-11-10T00:00:00Z","13","635433","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
1485,"http://tv2iptv.com:8080/ammar/ammar/106918?checkedby:iptvcat.com","SKY SPORTS MIX","2020-11-10T00:00:00Z","13","635433","united kingdom","7004","fhd 2k","offline",4,"sport"
1486,"http://exodus1.eu:8080/blue123/blue123/501200?checkedby:iptvcat.com","SKY SPORTS MIX FHD","2020-11-09T00:00:00Z","96","589032","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1486,"http://exodus1.eu:8080/blue123/blue123/501200?checkedby:iptvcat.com","SKY SPORTS MIX FHD","2020-11-09T00:00:00Z","96","589032","united kingdom","7004","fhd 2k","online",2,"europe"
1486,"http://exodus1.eu:8080/blue123/blue123/501200?checkedby:iptvcat.com","SKY SPORTS MIX FHD","2020-11-09T00:00:00Z","96","589032","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1486,"http://exodus1.eu:8080/blue123/blue123/501200?checkedby:iptvcat.com","SKY SPORTS MIX FHD","2020-11-09T00:00:00Z","96","589032","united kingdom","7004","fhd 2k","online",4,"sport"
1487,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30160?checkedby:iptvcat.com","SKY SPORTS MIX FHD","2020-11-10T00:00:00Z","40","638230","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
1487,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30160?checkedby:iptvcat.com","SKY SPORTS MIX FHD","2020-11-10T00:00:00Z","40","638230","united kingdom","7004","fhd 2k","offline",2,"europe"
1487,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30160?checkedby:iptvcat.com","SKY SPORTS MIX FHD","2020-11-10T00:00:00Z","40","638230","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
1487,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30160?checkedby:iptvcat.com","SKY SPORTS MIX FHD","2020-11-10T00:00:00Z","40","638230","united kingdom","7004","fhd 2k","offline",4,"sport"
1488,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99701?checkedby:iptvcat.com","SKY SPORTS MIX HD","2020-11-09T00:00:00Z","100","638231","united kingdom","5020","hd","online",1,"united kingdom"
1488,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99701?checkedby:iptvcat.com","SKY SPORTS MIX HD","2020-11-09T00:00:00Z","100","638231","united kingdom","5020","hd","online",2,"europe"
1488,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99701?checkedby:iptvcat.com","SKY SPORTS MIX HD","2020-11-09T00:00:00Z","100","638231","united kingdom","5020","hd","online",3,"united_kingdom"
1488,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99701?checkedby:iptvcat.com","SKY SPORTS MIX HD","2020-11-09T00:00:00Z","100","638231","united kingdom","5020","hd","online",4,"sport"
1489,"http://exodus1.eu:8080/blue123/blue123/501198?checkedby:iptvcat.com","SKY SPORTS MIX SD","2020-11-10T00:00:00Z","96","589102","united kingdom","1509","sd","offline",1,"united kingdom"
1489,"http://exodus1.eu:8080/blue123/blue123/501198?checkedby:iptvcat.com","SKY SPORTS MIX SD","2020-11-10T00:00:00Z","96","589102","united kingdom","1509","sd","offline",2,"europe"
1489,"http://exodus1.eu:8080/blue123/blue123/501198?checkedby:iptvcat.com","SKY SPORTS MIX SD","2020-11-10T00:00:00Z","96","589102","united kingdom","1509","sd","offline",3,"united_kingdom"
1489,"http://exodus1.eu:8080/blue123/blue123/501198?checkedby:iptvcat.com","SKY SPORTS MIX SD","2020-11-10T00:00:00Z","96","589102","united kingdom","1509","sd","offline",4,"sport"
1490,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67091?checkedby:iptvcat.com","SKY SPORTS NEWS","2020-11-09T00:00:00Z","100","612940","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1490,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67091?checkedby:iptvcat.com","SKY SPORTS NEWS","2020-11-09T00:00:00Z","100","612940","united kingdom","7004","fhd 2k","online",2,"europe"
1490,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67091?checkedby:iptvcat.com","SKY SPORTS NEWS","2020-11-09T00:00:00Z","100","612940","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1490,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67091?checkedby:iptvcat.com","SKY SPORTS NEWS","2020-11-09T00:00:00Z","100","612940","united kingdom","7004","fhd 2k","online",4,"sport"
1491,"http://mains.vip:2086/craigg/1Lurn7m3F1/67091?checkedby:iptvcat.com","SKY SPORTS NEWS","2020-11-09T00:00:00Z","100","640800","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1491,"http://mains.vip:2086/craigg/1Lurn7m3F1/67091?checkedby:iptvcat.com","SKY SPORTS NEWS","2020-11-09T00:00:00Z","100","640800","united kingdom","7004","fhd 2k","online",2,"europe"
1491,"http://mains.vip:2086/craigg/1Lurn7m3F1/67091?checkedby:iptvcat.com","SKY SPORTS NEWS","2020-11-09T00:00:00Z","100","640800","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1491,"http://mains.vip:2086/craigg/1Lurn7m3F1/67091?checkedby:iptvcat.com","SKY SPORTS NEWS","2020-11-09T00:00:00Z","100","640800","united kingdom","7004","fhd 2k","online",4,"sport"
1492,"http://exodus1.eu:8080/blue123/blue123/501210?checkedby:iptvcat.com","SKY SPORTS NEWS FHD","2020-11-09T00:00:00Z","96","589030","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1492,"http://exodus1.eu:8080/blue123/blue123/501210?checkedby:iptvcat.com","SKY SPORTS NEWS FHD","2020-11-09T00:00:00Z","96","589030","united kingdom","7004","fhd 2k","online",2,"europe"
1492,"http://exodus1.eu:8080/blue123/blue123/501210?checkedby:iptvcat.com","SKY SPORTS NEWS FHD","2020-11-09T00:00:00Z","96","589030","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1492,"http://exodus1.eu:8080/blue123/blue123/501210?checkedby:iptvcat.com","SKY SPORTS NEWS FHD","2020-11-09T00:00:00Z","96","589030","united kingdom","7004","fhd 2k","online",4,"sport"
1493,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30156?checkedby:iptvcat.com","SKY SPORTS NEWS FHD","2020-11-10T00:00:00Z","40","638215","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
1493,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30156?checkedby:iptvcat.com","SKY SPORTS NEWS FHD","2020-11-10T00:00:00Z","40","638215","united kingdom","7004","fhd 2k","offline",2,"europe"
1493,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30156?checkedby:iptvcat.com","SKY SPORTS NEWS FHD","2020-11-10T00:00:00Z","40","638215","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
1493,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30156?checkedby:iptvcat.com","SKY SPORTS NEWS FHD","2020-11-10T00:00:00Z","40","638215","united kingdom","7004","fhd 2k","offline",4,"sport"
1494,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99703?checkedby:iptvcat.com","SKY SPORTS NEWS HD","2020-11-09T00:00:00Z","100","638216","united kingdom","5020","hd","online",1,"united kingdom"
1494,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99703?checkedby:iptvcat.com","SKY SPORTS NEWS HD","2020-11-09T00:00:00Z","100","638216","united kingdom","5020","hd","online",2,"europe"
1494,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99703?checkedby:iptvcat.com","SKY SPORTS NEWS HD","2020-11-09T00:00:00Z","100","638216","united kingdom","5020","hd","online",3,"united_kingdom"
1494,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99703?checkedby:iptvcat.com","SKY SPORTS NEWS HD","2020-11-09T00:00:00Z","100","638216","united kingdom","5020","hd","online",4,"sport"
1495,"http://exodus1.eu:8080/blue123/blue123/501208?checkedby:iptvcat.com","SKY SPORTS NEWS SD","2020-11-10T00:00:00Z","85","589100","united kingdom","1509","sd","offline",1,"united kingdom"
1495,"http://exodus1.eu:8080/blue123/blue123/501208?checkedby:iptvcat.com","SKY SPORTS NEWS SD","2020-11-10T00:00:00Z","85","589100","united kingdom","1509","sd","offline",2,"europe"
1495,"http://exodus1.eu:8080/blue123/blue123/501208?checkedby:iptvcat.com","SKY SPORTS NEWS SD","2020-11-10T00:00:00Z","85","589100","united kingdom","1509","sd","offline",3,"united_kingdom"
1495,"http://exodus1.eu:8080/blue123/blue123/501208?checkedby:iptvcat.com","SKY SPORTS NEWS SD","2020-11-10T00:00:00Z","85","589100","united kingdom","1509","sd","offline",4,"sport"
1496,"http://185.232.53.5:2086/arellano/kgtL965n2Y/85930?checkedby:iptvcat.com","SKY SPORTS NFL","2020-11-10T00:00:00Z","94","612941","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1496,"http://185.232.53.5:2086/arellano/kgtL965n2Y/85930?checkedby:iptvcat.com","SKY SPORTS NFL","2020-11-10T00:00:00Z","94","612941","united kingdom","7004","fhd 2k","online",2,"europe"
1496,"http://185.232.53.5:2086/arellano/kgtL965n2Y/85930?checkedby:iptvcat.com","SKY SPORTS NFL","2020-11-10T00:00:00Z","94","612941","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1496,"http://185.232.53.5:2086/arellano/kgtL965n2Y/85930?checkedby:iptvcat.com","SKY SPORTS NFL","2020-11-10T00:00:00Z","94","612941","united kingdom","7004","fhd 2k","online",4,"sport"
1497,"http://mains.vip:2086/craigg/1Lurn7m3F1/85930?checkedby:iptvcat.com","SKY SPORTS NFL","2020-11-09T00:00:00Z","100","640801","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1497,"http://mains.vip:2086/craigg/1Lurn7m3F1/85930?checkedby:iptvcat.com","SKY SPORTS NFL","2020-11-09T00:00:00Z","100","640801","united kingdom","7004","fhd 2k","online",2,"europe"
1497,"http://mains.vip:2086/craigg/1Lurn7m3F1/85930?checkedby:iptvcat.com","SKY SPORTS NFL","2020-11-09T00:00:00Z","100","640801","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1497,"http://mains.vip:2086/craigg/1Lurn7m3F1/85930?checkedby:iptvcat.com","SKY SPORTS NFL","2020-11-09T00:00:00Z","100","640801","united kingdom","7004","fhd 2k","online",4,"sport"
1498,"http://exodus1.eu:8080/blue123/blue123/501205?checkedby:iptvcat.com","SKY SPORTS NFL FHD","2020-11-10T00:00:00Z","96","589031","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
1498,"http://exodus1.eu:8080/blue123/blue123/501205?checkedby:iptvcat.com","SKY SPORTS NFL FHD","2020-11-10T00:00:00Z","96","589031","united kingdom","7004","fhd 2k","offline",2,"europe"
1498,"http://exodus1.eu:8080/blue123/blue123/501205?checkedby:iptvcat.com","SKY SPORTS NFL FHD","2020-11-10T00:00:00Z","96","589031","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
1498,"http://exodus1.eu:8080/blue123/blue123/501205?checkedby:iptvcat.com","SKY SPORTS NFL FHD","2020-11-10T00:00:00Z","96","589031","united kingdom","7004","fhd 2k","offline",4,"sport"
1499,"http://exodus1.eu:8080/blue123/blue123/501203?checkedby:iptvcat.com","SKY SPORTS NFL SD","2020-11-10T00:00:00Z","96","589101","united kingdom","1509","sd","offline",1,"united kingdom"
1499,"http://exodus1.eu:8080/blue123/blue123/501203?checkedby:iptvcat.com","SKY SPORTS NFL SD","2020-11-10T00:00:00Z","96","589101","united kingdom","1509","sd","offline",2,"europe"
1499,"http://exodus1.eu:8080/blue123/blue123/501203?checkedby:iptvcat.com","SKY SPORTS NFL SD","2020-11-10T00:00:00Z","96","589101","united kingdom","1509","sd","offline",3,"united_kingdom"
1499,"http://exodus1.eu:8080/blue123/blue123/501203?checkedby:iptvcat.com","SKY SPORTS NFL SD","2020-11-10T00:00:00Z","96","589101","united kingdom","1509","sd","offline",4,"sport"
1500,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30154?checkedby:iptvcat.com","SKY SPORTS PL FHD","2020-11-10T00:00:00Z","40","638219","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
1500,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30154?checkedby:iptvcat.com","SKY SPORTS PL FHD","2020-11-10T00:00:00Z","40","638219","united kingdom","7004","fhd 2k","offline",2,"europe"
1500,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30154?checkedby:iptvcat.com","SKY SPORTS PL FHD","2020-11-10T00:00:00Z","40","638219","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
1500,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30154?checkedby:iptvcat.com","SKY SPORTS PL FHD","2020-11-10T00:00:00Z","40","638219","united kingdom","7004","fhd 2k","offline",4,"sport"
1501,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99694?checkedby:iptvcat.com","SKY SPORTS PL HD","2020-11-09T00:00:00Z","100","638220","united kingdom","5020","hd","online",1,"united kingdom"
1501,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99694?checkedby:iptvcat.com","SKY SPORTS PL HD","2020-11-09T00:00:00Z","100","638220","united kingdom","5020","hd","online",2,"europe"
1501,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99694?checkedby:iptvcat.com","SKY SPORTS PL HD","2020-11-09T00:00:00Z","100","638220","united kingdom","5020","hd","online",3,"united_kingdom"
1501,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/99694?checkedby:iptvcat.com","SKY SPORTS PL HD","2020-11-09T00:00:00Z","100","638220","united kingdom","5020","hd","online",4,"sport"
1502,"http://mains.vip:2086/craigg/1Lurn7m3F1/67060?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE","2020-11-09T00:00:00Z","100","640802","united kingdom","3188","hd","online",1,"united kingdom"
1502,"http://mains.vip:2086/craigg/1Lurn7m3F1/67060?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE","2020-11-09T00:00:00Z","100","640802","united kingdom","3188","hd","online",2,"europe"
1502,"http://mains.vip:2086/craigg/1Lurn7m3F1/67060?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE","2020-11-09T00:00:00Z","100","640802","united kingdom","3188","hd","online",3,"united_kingdom"
1502,"http://mains.vip:2086/craigg/1Lurn7m3F1/67060?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE","2020-11-09T00:00:00Z","100","640802","united kingdom","3188","hd","online",4,"sport"
1503,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67060?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE","2020-11-09T00:00:00Z","100","612942","united kingdom","3188","hd","online",1,"united kingdom"
1503,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67060?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE","2020-11-09T00:00:00Z","100","612942","united kingdom","3188","hd","online",2,"europe"
1503,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67060?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE","2020-11-09T00:00:00Z","100","612942","united kingdom","3188","hd","online",3,"united_kingdom"
1503,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67060?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE","2020-11-09T00:00:00Z","100","612942","united kingdom","3188","hd","online",4,"sport"
1504,"http://exodus1.eu:8080/blue123/blue123/501215?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE FHD","2020-11-10T00:00:00Z","96","589029","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
1504,"http://exodus1.eu:8080/blue123/blue123/501215?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE FHD","2020-11-10T00:00:00Z","96","589029","united kingdom","7004","fhd 2k","offline",2,"europe"
1504,"http://exodus1.eu:8080/blue123/blue123/501215?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE FHD","2020-11-10T00:00:00Z","96","589029","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
1504,"http://exodus1.eu:8080/blue123/blue123/501215?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE FHD","2020-11-10T00:00:00Z","96","589029","united kingdom","7004","fhd 2k","offline",4,"sport"
1505,"http://exodus1.eu:8080/blue123/blue123/501213?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE SD","2020-11-10T00:00:00Z","96","589099","united kingdom","1509","sd","offline",1,"united kingdom"
1505,"http://exodus1.eu:8080/blue123/blue123/501213?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE SD","2020-11-10T00:00:00Z","96","589099","united kingdom","1509","sd","offline",2,"europe"
1505,"http://exodus1.eu:8080/blue123/blue123/501213?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE SD","2020-11-10T00:00:00Z","96","589099","united kingdom","1509","sd","offline",3,"united_kingdom"
1505,"http://exodus1.eu:8080/blue123/blue123/501213?checkedby:iptvcat.com","SKY SPORTS PREMIER LEAGUE SD","2020-11-10T00:00:00Z","96","589099","united kingdom","1509","sd","offline",4,"sport"
1506,"http://mains.vip:2086/craigg/1Lurn7m3F1/47763?checkedby:iptvcat.com","SKY SPORTS RACING","2020-11-09T00:00:00Z","100","640803","united kingdom","1479","sd","online",1,"united kingdom"
1506,"http://mains.vip:2086/craigg/1Lurn7m3F1/47763?checkedby:iptvcat.com","SKY SPORTS RACING","2020-11-09T00:00:00Z","100","640803","united kingdom","1479","sd","online",2,"europe"
1506,"http://mains.vip:2086/craigg/1Lurn7m3F1/47763?checkedby:iptvcat.com","SKY SPORTS RACING","2020-11-09T00:00:00Z","100","640803","united kingdom","1479","sd","online",3,"united_kingdom"
1506,"http://mains.vip:2086/craigg/1Lurn7m3F1/47763?checkedby:iptvcat.com","SKY SPORTS RACING","2020-11-09T00:00:00Z","100","640803","united kingdom","1479","sd","online",4,"sport"
1507,"http://185.232.53.5:2086/arellano/kgtL965n2Y/47763?checkedby:iptvcat.com","SKY SPORTS RACING","2020-11-10T00:00:00Z","83","612943","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1507,"http://185.232.53.5:2086/arellano/kgtL965n2Y/47763?checkedby:iptvcat.com","SKY SPORTS RACING","2020-11-10T00:00:00Z","83","612943","united kingdom","7004","fhd 2k","online",2,"europe"
1507,"http://185.232.53.5:2086/arellano/kgtL965n2Y/47763?checkedby:iptvcat.com","SKY SPORTS RACING","2020-11-10T00:00:00Z","83","612943","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1507,"http://185.232.53.5:2086/arellano/kgtL965n2Y/47763?checkedby:iptvcat.com","SKY SPORTS RACING","2020-11-10T00:00:00Z","83","612943","united kingdom","7004","fhd 2k","online",4,"sport"
1508,"http://exodus1.eu:8080/blue123/blue123/501220?checkedby:iptvcat.com","SKY SPORTS RACING FHD","2020-11-09T00:00:00Z","96","589028","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1508,"http://exodus1.eu:8080/blue123/blue123/501220?checkedby:iptvcat.com","SKY SPORTS RACING FHD","2020-11-09T00:00:00Z","96","589028","united kingdom","7004","fhd 2k","online",2,"europe"
1508,"http://exodus1.eu:8080/blue123/blue123/501220?checkedby:iptvcat.com","SKY SPORTS RACING FHD","2020-11-09T00:00:00Z","96","589028","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1508,"http://exodus1.eu:8080/blue123/blue123/501220?checkedby:iptvcat.com","SKY SPORTS RACING FHD","2020-11-09T00:00:00Z","96","589028","united kingdom","7004","fhd 2k","online",4,"sport"
1509,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30352?checkedby:iptvcat.com","SKY SPORTS RACING FHD","2020-11-09T00:00:00Z","100","638232","united kingdom","7004","fhd 2k","online",1,"united kingdom"
1509,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30352?checkedby:iptvcat.com","SKY SPORTS RACING FHD","2020-11-09T00:00:00Z","100","638232","united kingdom","7004","fhd 2k","online",2,"europe"
1509,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30352?checkedby:iptvcat.com","SKY SPORTS RACING FHD","2020-11-09T00:00:00Z","100","638232","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
1509,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30352?checkedby:iptvcat.com","SKY SPORTS RACING FHD","2020-11-09T00:00:00Z","100","638232","united kingdom","7004","fhd 2k","online",4,"sport"
1510,"http://exodus1.eu:8080/blue123/blue123/501218?checkedby:iptvcat.com","SKY SPORTS RACING SD","2020-11-10T00:00:00Z","96","589098","united kingdom","1509","sd","offline",1,"united kingdom"
1510,"http://exodus1.eu:8080/blue123/blue123/501218?checkedby:iptvcat.com","SKY SPORTS RACING SD","2020-11-10T00:00:00Z","96","589098","united kingdom","1509","sd","offline",2,"europe"
1510,"http://exodus1.eu:8080/blue123/blue123/501218?checkedby:iptvcat.com","SKY SPORTS RACING SD","2020-11-10T00:00:00Z","96","589098","united kingdom","1509","sd","offline",3,"united_kingdom"
1510,"http://exodus1.eu:8080/blue123/blue123/501218?checkedby:iptvcat.com","SKY SPORTS RACING SD","2020-11-10T00:00:00Z","96","589098","united kingdom","1509","sd","offline",4,"sport"
